Year,Model,Color,Drivetrain,Base MSRP,Markup,Dealer Price,Shipping Status,Pre-Sold,Hold Status,VIN,Dealer,Dealer State
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Factory to port,True,,5TDACAB53RS33B860,Hoselton Toyota,NY
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Factory to port,False,Available,5TDACAB53RS33B972,McGee Toyota of Claremont,NH
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Factory to port,True,,5TDACAB53RS33C054,Avondale Toyota,AZ
2024,Limited,Blueprint,AWD,51060,2096.0,53156.0,Factory to port,True,,5TDACAB53RS33C135,Desert Toyota of Tucson,AZ
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Factory to port,False,DealerHold,5TDACAB53RS33C586,City Toyota,MT
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Factory to port,False,Available,5TDACAB53RS33C636,Ardmore Toyota,PA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB53RS33C863,Westbury Toyota,NY
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB53RS33C975,Bay Ridge Toyota,NY
2024,Limited,Coastal Cream,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB53RS33D253,Toyota of Santa Maria,CA
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB53RS33D267,Toyota of Vineland,NJ
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB53RS33D723,Evans Toyota,IN
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB54RS000474,Precision Toyota of Tucson,AZ
2024,XLE,Midnight Black Metallic,AWD,46270,4966.0,51236.0,Port to dealer,True,DealerHold,5TDACAB54RS000586,Toyota of Turnersville,NJ
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB54RS000698,Bud Clary Toyota of Yakima,WA
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB54RS000717,Fox Toyota,NY
2024,Limited,WIND CHILL PEARL*,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB54RS000782,Van-Trow Toyota,LA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,False,Available,5TDACAB54RS000829,Grants Pass Toyota,OR
2024,Limited,WIND CHILL PEARL*,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB54RS000863,Stewart Toyota,TX
2024,Limited,Coastal Cream,AWD,51060,0.0,51060.0,Port to dealer,False,Available,5TDACAB54RS000877,Chuck Patterson Toyota Dodge,CA
2024,XLE,Blueprint,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB54RS000958,C F Schwartz Toyota,DE
2024,XLE,Celestial Silver Metallic,AWD,46270,2594.0,48864.0,Port to dealer,False,DealerHold,5TDACAB54RS000975,Hudson Toyota,NJ
2024,XLE,Celestial Silver Metallic,AWD,46270,0.0,46270.0,Port to dealer,True,DealerHold,5TDACAB54RS000989,Performance Motors Toyota,PA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Port to dealer,False,,5TDACAB54RS000992,Williams Toyota of Elmira,NY
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB54RS001012,Dick Hannah Toyota,WA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB54RS001043,Passport Toyota,MD
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Port to dealer,False,,5TDACAB54RS001060,Galaxy Toyota,NJ
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB54RS001091,Envision Toyota of Norwalk,CA
2024,XLE,Midnight Black Metallic,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB54RS001110,Manhattan Beach Toyota,CA
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,True,,5TDACAB54RS001124,Toyota of Manhattan,NY
2024,XLE,Ruby Flare Pearl,AWD,46270,0.0,46270.0,Port to dealer,True,DealerHold,5TDACAB54RS001138,Vancouver Toyota,WA
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB54RS001141,Beaverton Toyota,OR
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB54RS001155,Rogers Toyota of Hermiston,OR
2024,XLE,Ruby Flare Pearl,AWD,46270,0.0,46270.0,At dealer,True,DealerHold,5TDACAB54RS001169,Rick McGill's Airport Toyota,TN
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,At dealer,False,DealerHold,5TDACAB54RS001186,Joe Machens Toyota,MO
2024,Limited,Coastal Cream,AWD,51060,0.0,51060.0,Port to dealer,False,,5TDACAB54RS001253,Hanlees Hilltop Toyota,CA
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Factory to port,True,DealerHold,5TDACAB54RS001284,Gulf Coast Toyota,TX
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB54RS001334,Crown Toyota,IL
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Factory to port,True,,5TDACAB54RS30C013,Rivera Toyota of Mt. Kisco,NY
2024,XLE,Blueprint,AWD,46270,0.0,46270.0,Factory to port,True,,5TDACAB54RS30C223,Ourisman Chantilly Toyota,VA
2024,XLE,Ruby Flare Pearl,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB54RS30C299,Advantage Toyota of River Oaks,IL
2024,Limited,SILVER ME.,AWD,51060,0.0,51060.0,Factory to port,True,Available,5TDACAB54RS30C447,Longo Toyota of Prosper,TX
2024,XLE,Celestial Silver Metallic,AWD,46270,0.0,46270.0,Factory to port,True,,5TDACAB54RS30C593,Hartford Toyota,CT
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,False,DealerHold,5TDACAB54RS30C920,Toyota of Merrillville,IN
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Factory to port,True,Available,5TDACAB54RS30D162,Wilson Toyota,IA
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Factory to port,False,Available,5TDACAB54RS30D310,Santa Margarita Toyota,CA
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Factory to port,False,DealerHold,5TDACAB54RS31C265,Joseph Toyota of Cincinnati,OH
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB54RS31D481,Roswell Toyota,NM
2024,Limited,Celestial Silver Metallic,AWD,51060,2594.0,53654.0,Factory to port,False,DealerHold,5TDACAB54RS31E145,Hudson Toyota,NJ
2024,Limited,Storm Cloud,AWD,51060,1098.0,52158.0,Factory to port,True,DealerHold,5TDACAB54RS32C925,Toyota of Terre Haute,IN
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Factory to port,True,,5TDACAB54RS32D959,Bay Ridge Toyota,NY
2024,Limited,Coastal Cream,AWD,51060,1978.0,53038.0,Factory to port,False,,5TDACAB54RS32E397,Chuck Hutton Toyota,TN
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,True,,5TDACAB54RS33C029,Mungenast Alton Toyota,IL
2024,Limited,Blueprint,AWD,51060,0.0,51060.0,Factory to port,False,DealerHold,5TDACAB54RS33D116,Interstate Toyota,NY
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Factory to port,True,,5TDACAB54RS33D648,Wilson Toyota,IA
2024,Limited,Ruby Flare Pearl,AWD,51060,0.0,51060.0,Factory to port,True,,5TDACAB54RS33E072,Ourisman Chantilly Toyota,VA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB54RS33E184,Toyota of Hackensack,NJ
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,At dealer,False,DealerHold,5TDACAB55RS000144,Koons Toyota,MD
2024,XLE,Blueprint,AWD,46270,0.0,46270.0,At dealer,False,DealerHold,5TDACAB55RS000449,Peruzzi Toyota,PA
2024,Limited,Blueprint,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB55RS000614,Sheehy Toyota of Fredericksburg,VA
2024,Limited,Blueprint,AWD,51060,0.0,51060.0,At dealer,False,DealerHold,5TDACAB55RS000628,Sloane Toyota of Malvern,PA
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB55RS000693,Williams Toyota of Sayre,PA
2024,Limited,Blueprint,AWD,51060,1899.0,52959.0,Port to dealer,True,DealerHold,5TDACAB55RS000726,Frank Fletcher Toyota,MO
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB55RS000760,Toyota of Santa Maria,CA
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,True,,5TDACAB55RS000774,Future Toyota of Yuba City,CA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB55RS000791,Colonial Toyota,CT
2024,Limited,Coastal Cream,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB55RS000886,Big Two Toyota of Chandler,AZ
2024,XLE,Celestial Silver Metallic,AWD,46270,11112.0,57382.0,Port to dealer,True,DealerHold,5TDACAB55RS000919,Norm Reeves Toyota San Diego,CA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB55RS000922,City Toyota,MT
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB55RS000967,Burdick Toyota,NY
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB55RS000984,Oroville Toyota,CA
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Port to dealer,True,DealerHold,5TDACAB55RS000998,Cabe Toyota Long Beach,CA
2024,Limited,Coastal Cream,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB55RS001049,Toyota of Vineland,NJ
2024,Limited,Ruby Flare Pearl,AWD,51060,1495.0,52555.0,Port to dealer,False,,5TDACAB55RS001097,Kolar Toyota,MN
2024,Limited,WIND CHILL PEARL*,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB55RS001116,Toyota of Ardmore,OK
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB55RS001133,Edmark Toyota,ID
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB55RS001147,Heritage Toyota Catonsville,MD
2024,XLE,Storm Cloud,AWD,46270,989.0,47259.0,Port to dealer,False,DealerHold,5TDACAB55RS001200,Dayton Toyota,NJ
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,True,DealerHold,5TDACAB55RS001214,Peppers Toyota,TN
2024,Limited,Ruby Flare Pearl,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB55RS001231,Ken Ganley Toyota,PA
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,True,,5TDACAB55RS001262,Hansel Toyota,CA
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB55RS001276,Putnam Toyota,CA
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB55RS001293,Mid City Toyota,CA
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB55RS001309,Sloane Toyota of Malvern,PA
2024,XLE,Ruby Flare Pearl,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB55RS001326,Monken Toyota of Mt. Vernon,IL
2024,Limited,WIND CHILL PEARL*,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB55RS28D830,Toyota of Mt. Pleasant,TX
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,False,DealerHold,5TDACAB55RS30B730,Dan Cava's Toyota World,WV
2024,Limited,Blueprint,AWD,51060,3570.0,54630.0,Factory to port,False,DealerHold,5TDACAB55RS30C750,Gateway Toyota,NJ
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Factory to port,True,DealerHold,5TDACAB55RS30C862,Bennett Toyota of Lebanon,PA
2024,Limited,Blueprint,AWD,51060,0.0,51060.0,Factory to port,False,Available,5TDACAB55RS30D221,Yark Toyota,OH
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Factory to port,True,DealerHold,5TDACAB55RS30D655,AutoNation Toyota Buena Park,CA
2024,Limited,Midnight Black Metallic,AWD,51060,2995.0,54055.0,Factory to port,False,,5TDACAB55RS31C307,Paul Miller Toyota of West Caldwell,NJ
2024,Limited,Wind Chill Pearl,AWD,51060,1790.0,52850.0,Factory to port,False,,5TDACAB55RS31C324,Liberty Toyota,NJ
2024,XLE,Midnight Black Metallic,AWD,46270,3990.0,50260.0,Factory to port,True,DealerHold,5TDACAB55RS31C792,Toyota Carlsbad,CA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB55RS31D635,Ardmore Toyota,PA
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Factory to port,False,DealerHold,5TDACAB55RS31D814,Toyota of Muskegon,MI
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB55RS32C397,Schaumburg Toyota,IL
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Factory to port,True,DealerHold,5TDACAB55RS32D534,AutoNation Toyota Libertyville,IL
2024,XLE,Blueprint,AWD,46270,4490.0,50760.0,Factory to port,False,,5TDACAB55RS33C024,Berge Toyota,AZ
2024,Limited,Wind Chill Pearl,AWD,51060,6173.0,57233.0,Factory to port,True,,5TDACAB55RS33C055,AutoNation Toyota Irvine,CA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB55RS33C136,Toyota City,NY
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB55RS33C640,Smart Toyota,WI
2024,XLE,Midnight Black Metallic,AWD,46270,2970.0,49240.0,Factory to port,False,DealerHold,5TDACAB55RS33C797,Toyota of Bedford,OH
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,At dealer,False,,5TDACAB56RS000105,Team Toyota of Glen Mills,PA
2024,XLE,Storm Cloud,AWD,46270,1999.0,48269.0,Port to dealer,True,,5TDACAB56RS000461,Foothills Toyota,WA
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,At dealer,False,,5TDACAB56RS000489,Sierra Toyota,AZ
2024,XLE,CREAM MC.,AWD,46270,0.0,46270.0,Factory to port,True,Available,5TDACAB56RS000508,Gray-Daniels Toyota,MS
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,True,DealerHold,5TDACAB56RS000573,Kinderhook Toyota,NY
2024,XLE,Midnight Black Metallic,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB56RS000654,Hometown Toyota,OR
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB56RS000718,Santa Cruz Toyota,CA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB56RS000721,Motorworld Toyota,PA
2024,Limited,Ruby Flare Pearl,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB56RS000752,Rohrich Toyota,PA
2024,Limited,Coastal Cream,AWD,51060,0.0,51060.0,At dealer,False,Available,5TDACAB56RS000797,Toyota of Hopkinsville,KY
2024,XLE,Coastal Cream,AWD,46270,7995.0,54265.0,Port to dealer,True,DealerHold,5TDACAB56RS000816,South Bay Toyota,CA
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB56RS000850,Marina Del Rey Toyota,CA
2024,XLE,Midnight Black Metallic,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB56RS000881,White River Toyota,VT
2024,Limited,Coastal Cream,AWD,51060,0.0,51060.0,Port to dealer,False,,5TDACAB56RS000895,Towne Toyota,NJ
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB56RS000976,DCH Freehold Toyota,NJ
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB56RS000993,Manhattan Beach Toyota,CA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB56RS001013,Casey Toyota,VA
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB56RS001061,Ventura Toyota,CA
2024,Limited,Storm Cloud,AWD,51060,1098.0,52158.0,Port to dealer,True,DealerHold,5TDACAB56RS001075,Toyota of Terre Haute,IN
2024,Limited,COASTAL CREAM,AWD,51060,8000.0,59060.0,Factory to port,False,Available,5TDACAB56RS001108,Tejas Toyota,TX
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,True,Available,5TDACAB56RS001139,Ira Toyota of Manchester,NH
2024,Limited,Wind Chill Pearl,AWD,51060,998.0,52058.0,Port to dealer,True,DealerHold,5TDACAB56RS001187,Webb Chevrolet-Toyota,NM
2024,XLE,Midnight Black Metallic,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB56RS001190,Briggs Toyota of Fort Scott,KS
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB56RS001223,Zanesville Toyota,OH
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB56RS001285,Romeo Toyota of Glens Falls,NY
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB56RS30B705,Kendall Toyota of Bend,OR
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Factory to port,True,DealerHold,5TDACAB56RS30B901,Concord Toyota,CA
2024,XLE,Ruby Flare Pearl,AWD,46270,0.0,46270.0,Factory to port,True,DealerHold,5TDACAB56RS30C028,Watermark Toyota,KY
2024,XLE,Blueprint,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB56RS30C286,Dahl Toyota,MN
2024,Limited,ATTITUDE BLACK MC.,AWD,51060,0.0,51060.0,Factory to port,True,Available,5TDACAB56RS30C451,Toyota of Fayetteville,AR
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB56RS30D602,Kendall Toyota,OR
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB56RS31D434,Byers Toyota,OH
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB56RS31D725,Ken Nelson Toyota,IL
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB56RS31E230,"Glen Motors, Inc.",NJ
2024,Limited,Ruby Flare Pearl,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB56RS32C876,Westbury Toyota,NY
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Factory to port,False,DealerHold,5TDACAB56RS32D171,Santa Margarita Toyota,CA
2024,Limited,Blueprint,AWD,51060,0.0,51060.0,Factory to port,True,,5TDACAB56RS32D445,Avondale Toyota,AZ
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Factory to port,False,DealerHold,5TDACAB56RS32E014,Toyota of Bourbonnais,IL
2024,XLE,Ruby Flare Pearl,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB56RS32E059,Ardmore Toyota,PA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Factory to port,True,,5TDACAB56RS32E630,Charles Toyota,CT
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Factory to port,True,DealerHold,5TDACAB56RS33B822,Labadie Toyota,MI
2024,XLE,Coastal Cream,AWD,46270,8112.0,54382.0,Factory to port,False,Available,5TDACAB56RS33C100,Norm Reeves Toyota San Diego,CA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB56RS33C615,Gault Toyota,NY
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB56RS33C839,Allegheny Toyota,PA
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Factory to port,True,,5TDACAB56RS33C999,Avondale Toyota,AZ
2024,XLE,Ruby Flare Pearl,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB56RS33D005,Prestige Toyota,NY
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB56RS33D750,Findlay Toyota Flagstaff,AZ
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,At dealer,False,Available,5TDACAB57RS000078,Andy Mohr Toyota,IN
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Port to dealer,False,,5TDACAB57RS000159,Centennial Toyota,NV
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,At dealer,True,DealerHold,5TDACAB57RS000517,Sloane Toyota of Philadelphia,PA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,At dealer,False,DealerHold,5TDACAB57RS000548,Koons Arlington Toyota,VA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,At dealer,False,DealerHold,5TDACAB57RS000582,Toyota of Berkeley,CA
2024,XLE,Celestial Silver Metallic,AWD,46270,0.0,46270.0,Port to dealer,False,Available,5TDACAB57RS000792,Lithia Toyota of Missoula,MT
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB57RS000808,Columbia Gorge Toyota,OR
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB57RS000856,Route 44 Toyota,MA
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Port to dealer,False,Available,5TDACAB57RS000906,Fordham Toyota,NY
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB57RS000971,Koons Easton Toyota,MD
2024,XLE,Wind Chill Pearl,AWD,46270,2190.0,48460.0,Port to dealer,True,DealerHold,5TDACAB57RS000985,Madera Toyota,CA
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB57RS001022,Vancouver Toyota,WA
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB57RS001036,"Fort Dodge Ford, Lincoln, Toyota",IA
2024,Limited,WIND CHILL PEARL*,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB57RS001053,Classic Toyota of Texoma,TX
2024,XLE,Celestial Silver Metallic,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB57RS001067,Burien Toyota,WA
2024,XLE,Celestial Silver Metallic,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB57RS001070,Toyota Santa Monica,CA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB57RS001103,Toyota of Bourbonnais,IL
2024,XLE,Storm Cloud,AWD,46270,7887.0,54157.0,Factory to port,True,Available,5TDACAB57RS001117,Lost Pines Toyota,TX
2024,XLE,Celestial Silver Metallic,AWD,46270,0.0,46270.0,Port to dealer,False,,5TDACAB57RS001151,Beaverton Toyota,OR
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,True,DealerHold,5TDACAB57RS001179,Empire Toyota,NY
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Port to dealer,True,DealerHold,5TDACAB57RS001182,Toyota of Gladstone,OR
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Port to dealer,True,,5TDACAB57RS001196,Antioch Toyota,CA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Port to dealer,False,DealerHold,5TDACAB57RS001215,Toyota of Gladstone,OR
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Port to dealer,True,,5TDACAB57RS001263,Wills Toyota,ID
2024,XLE,Celestial Silver Metallic,AWD,46270,0.0,46270.0,Port to dealer,True,DealerHold,5TDACAB57RS001277,Toyota of Anaheim,CA
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Port to dealer,False,DealerHold,5TDACAB57RS001330,Kari Toyota,WI
2024,XLE,Blueprint,AWD,46270,0.0,46270.0,Factory to port,True,DealerHold,5TDACAB57RS30D110,Toyota Chula Vista,CA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,True,Available,5TDACAB57RS30D429,Copeland Toyota,MA
2024,XLE,Celestial Silver Metallic,AWD,46270,0.0,46270.0,Factory to port,True,Available,5TDACAB57RS31C969,Schaumburg Toyota,IL
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB57RS31D068,Team Toyota of Glen Mills,PA
2024,Limited,Midnight Black Metallic,AWD,51060,0.0,51060.0,Factory to port,False,,5TDACAB57RS31D295,Hillside Toyota,NY
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB57RS32C417,Toyota of Erie,PA
2024,XLE,Ruby Flare Pearl,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB57RS32C854,Baxter Toyota of Lincoln,NE
2024,XLE,Wind Chill Pearl,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB57RS32D356,Concord Toyota,CA
2024,Limited,Wind Chill Pearl,AWD,51060,1750.0,52810.0,Factory to port,True,,5TDACAB57RS32D390,Crown Toyota,MI
2024,Limited,Midnight Black Metallic,AWD,51060,1750.0,52810.0,Factory to port,True,,5TDACAB57RS33B893,Crown Toyota,MI
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB57RS33C607,AutoNation Toyota Buena Park,CA
2024,Limited,Wind Chill Pearl,AWD,51060,0.0,51060.0,Factory to port,False,DealerHold,5TDACAB57RS33C820,New Rochelle Toyota,NY
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Factory to port,True,DealerHold,5TDACAB57RS33D918,St. Charles Toyota,IL
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB57RS33E003,Stevens Creek Toyota,CA
2024,XLE,Storm Cloud,AWD,46270,0.0,46270.0,Factory to port,False,,5TDACAB57RS33E065,Dublin Toyota,CA
2024,Limited,Storm Cloud,AWD,51060,0.0,51060.0,Factory to port,True,Available,5TDACAB57RS33E177,Middletown Toyota,CT
2024,XLE,Coastal Cream,AWD,46270,0.0,46270.0,At dealer,True,DealerHold,5TDACAB58RS000090,Parkway Toyota,NJ
2024,Limited,Celestial Silver Metallic,AWD,51060,0.0,51060.0,Port to dealer,True,,5TDACAB58RS000297,Doxon Toyota,WA
